concentration_g_L,shear_rate_s_inv,eta_mPa_s,eta_Pa_s,x_pdf_pt,y_pdf_pt
0.6,35.93816872144108,2.665995886891497,0.002665995886891497,314.4951171875,199.17987060546875
0.6,36.378655302269415,2.665995886891497,0.002665995886891497,314.5982360839844,199.17987060546875
0.6,36.82454083454109,2.665995886891497,0.002665995886891497,314.70135498046875,199.17987060546875
0.6,37.275891492069235,2.665995886891497,0.002665995886891497,314.8044738769531,199.17987060546875
0.6,37.732774259745526,2.665995886891497,0.002665995886891497,314.9075927734375,199.17987060546875
0.6,38.19539464880535,2.665995886891497,0.002665995886891497,315.0107421875,199.17987060546875
0.6,38.663547573420075,2.665995886891497,0.002665995886891497,315.1138610839844,199.17987060546875
0.6,39.137438550039285,2.665995886891497,0.002665995886891497,315.21697998046875,199.17987060546875
0.6,39.61713790876038,2.665995886891497,0.002665995886891497,315.3200988769531,199.17987060546875
0.6,40.10271684170201,2.665995886891497,0.002665995886891497,315.4232177734375,199.17987060546875
0.6,40.59439376797181,2.665995886891497,0.002665995886891497,315.5263671875,199.17987060546875
0.6,41.09195072058815,2.665995886891497,0.002665995886891497,315.6294860839844,199.17987060546875
0.6,41.59560612420029,2.665995886891497,0.002665995886891497,315.73260498046875,199.17987060546875
0.6,42.10543472624032,2.665995886891497,0.002665995886891497,315.8357238769531,199.17987060546875
0.6,42.621512190303946,2.665995886891497,0.002665995886891497,315.9388427734375,199.17987060546875
0.6,43.14407065409628,2.665995886891497,0.002665995886891497,316.0419921875,199.17987060546875
0.6,43.67287846043563,2.665995886891497,0.002665995886891497,316.1451110839844,199.17987060546875
0.6,44.20816775291677,2.665995886891497,0.002665995886891497,316.24822998046875,199.17987060546875
0.6,44.750017973753145,2.665995886891497,0.002665995886891497,316.3513488769531,199.17987060546875
0.6,45.298509538864664,2.665995886891497,0.002665995886891497,316.4544677734375,199.17987060546875
0.6,45.85388916619981,2.665995886891497,0.002665995886891497,316.5576171875,199.17987060546875
0.6,46.415910648514526,2.665995886891497,0.002665995886891497,316.6607360839844,199.17987060546875
0.6,46.9848207100169,2.665995886891497,0.002665995886891497,316.76385498046875,199.17987060546875
0.6,47.560703782574215,2.665995886891497,0.002665995886891497,316.8669738769531,199.17987060546875
0.6,48.1436453329175,2.665995886891497,0.002665995886891497,316.9700927734375,199.17987060546875
0.6,48.73390757500321,2.665995886891497,0.002665995886891497,317.0732421875,199.17987060546875
0.6,49.331228837655914,2.665995886891497,0.002665995886891497,317.1763610839844,199.17987060546875
0.6,49.935871341484855,2.665995886891497,0.002665995886891497,317.27947998046875,199.17987060546875
0.6,50.547924821404415,2.665995886891497,0.002665995886891497,317.3825988769531,199.17987060546875
0.6,51.16748011219093,2.665995886891497,0.002665995886891497,317.4857177734375,199.17987060546875
0.6,51.79481589709147,2.665995886891497,0.002665995886891497,317.5888671875,199.17987060546875
0.6,52.429654069731306,2.665995886891497,0.002665995886891497,317.6919860839844,199.17987060546875
0.6,53.07227332042813,2.665995886891497,0.002665995886891497,317.79510498046875,199.17987060546875
0.6,53.72276902022028,2.665995886891497,0.002665995886891497,317.8982238769531,199.17987060546875
0.6,54.381237709088886,2.665995886891497,0.002665995886891497,318.0013427734375,199.17987060546875
0.6,55.047975573984566,2.665995886891497,0.002665995886891497,318.1044921875,199.17987060546875
0.6,55.72268704106161,2.665995886891497,0.002665995886891497,318.2076110839844,199.17987060546875
0.6,56.405668304785266,2.665995886891497,0.002665995886891497,318.31072998046875,199.17987060546875
0.6,57.09702072631499,2.665995886891497,0.002665995886891497,318.4138488769531,199.17987060546875
0.6,57.7968469091726,2.665995886891497,0.002665995886891497,318.5169677734375,199.17987060546875
0.6,58.50546164339521,2.665995886891497,0.002665995886891497,318.6201171875,199.17987060546875
0.6,59.22255079055888,2.665995886891497,0.002665995886891497,318.7232360839844,199.17987060546875
0.6,59.9484291486874,2.665995886891497,0.002665995886891497,318.82635498046875,199.17987060546875
0.6,60.683204445292304,2.665995886891497,0.002665995886891497,318.9294738769531,199.17987060546875
0.6,61.42698572827866,2.665995886891497,0.002665995886891497,319.0325927734375,199.17987060546875
0.6,62.18010755920387,2.665995886891497,0.002665995886891497,319.1357421875,199.17987060546875
0.6,62.94223606905059,2.665995886891497,0.002665995886891497,319.2388610839844,199.17987060546875
0.6,63.71370582786456,2.6385787265458838,0.0026385787265458837,319.34197998046875,199.2830352783203
0.6,64.49463132937107,2.6385787265458838,0.0026385787265458837,319.4450988769531,199.2830352783203
0.6,65.28512847062105,2.6385787265458838,0.0026385787265458837,319.5482177734375,199.2830352783203
0.6,66.08555282651369,2.6385787265458838,0.0026385787265458837,319.6513671875,199.2830352783203
0.6,66.89554955818724,2.6385787265458838,0.0026385787265458837,319.7544860839844,199.2830352783203
0.6,67.71547424956246,2.6385787265458838,0.0026385787265458837,319.85760498046875,199.2830352783203
